,0,1,2,3,>4,name
Q327333,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.0,0.14285714285714285,government agency
Q1076486,0.34285714285714286,0.08571428571428572,0.0,0.0,0.0,sports venue
Q3331189,0.2571428571428571,0.08571428571428572,0.02857142857142857,0.0,0.05714285714285714,"version, edition, or translation"
Q269528,0.17142857142857143,0.08571428571428572,0.05714285714285714,0.0,0.11428571428571428,unincorporated area
Q2235308,0.22857142857142856,0.08571428571428572,0.0,0.05714285714285714,0.05714285714285714,ship type
Q21522908,0.22857142857142856,0.08571428571428572,0.0,0.05714285714285714,0.05714285714285714,Wikidata instance class
Q859031,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,stimulus
Q16335899,0.22857142857142856,0.08571428571428572,0.0,0.05714285714285714,0.05714285714285714,watercraft type
Q17343829,0.17142857142857143,0.08571428571428572,0.05714285714285714,0.0,0.11428571428571428,unincorporated community
Q14204246,0.22857142857142856,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.02857142857142857,Wikimedia project page
Q4330518,0.08571428571428572,0.08571428571428572,0.0,0.0,0.2571428571428571,research object
Q16722960,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.08571428571428572,0.08571428571428572,phenomenon
Q17489659,0.22857142857142856,0.08571428571428572,0.0,0.02857142857142857,0.08571428571428572,group of works
Q49848,0.14285714285714285,0.08571428571428572,0.0,0.02857142857142857,0.17142857142857143,document
Q15042037,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.0,0.14285714285714285,statistical territorial entity
Q17350442,0.2,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.08571428571428572,venue
Q194112,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,value
Q1499548,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,monetary value
Q3249551,0.02857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.2571428571428571,process
Q482994,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.14285714285714285,album
Q18608569,0.3142857142857143,0.08571428571428572,0.0,0.02857142857142857,0.0,lower house of U.S. state legislature
Q375928,0.3142857142857143,0.08571428571428572,0.0,0.02857142857142857,0.0,lower house
Q11204,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,legislature
Q230788,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,grant
Q189445,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,bicameral legislature
Q2324993,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,state power
Q29431432,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,dyad
Q3270264,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,legislature of a U.S. state
Q6934578,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,multicameralism
Q7603708,0.2857142857142857,0.08571428571428572,0.0,0.05714285714285714,0.0,legislature of a constituent state
Q217594,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.17142857142857143,class (set theory)
Q732577,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.14285714285714285,publication
Q211364,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,principle
Q1414816,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,incentive
Q34770,0.3142857142857143,0.08571428571428572,0.0,0.02857142857142857,0.0,language
Q4372150,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,bounty
Q760120,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,expenditure
Q20829075,0.34285714285714286,0.08571428571428572,0.0,0.0,0.0,type of language
Q2198779,0.05714285714285714,0.08571428571428572,0.0,0.0,0.2857142857142857,unit
Q17270000,0.2,0.08571428571428572,0.05714285714285714,0.0,0.08571428571428572,football club
Q6881511,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.0,0.2,enterprise
Q177634,0.08571428571428572,0.08571428571428572,0.0,0.02857142857142857,0.22857142857142856,community
Q7406919,0.34285714285714286,0.08571428571428572,0.0,0.0,0.0,service
Q240673,0.3142857142857143,0.08571428571428572,0.0,0.0,0.02857142857142857,cost
Q38829,0.3142857142857143,0.08571428571428572,0.02857142857142857,0.0,0.0,Breed
Q11033,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.14285714285714285,mass media
Q1274979,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,creature
Q183046,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,meaning
Q1067164,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,line
Q27096220,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,natural geographic entity
Q5469988,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,formalization
Q1322323,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,itinerary
Q28845870,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,biological component
Q2668072,0.3142857142857143,0.05714285714285714,0.0,0.02857142857142857,0.02857142857142857,collection
Q334166,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,mode of transport
Q7239,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,organism
Q350783,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,rail guided transport
Q602884,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,social phenomenon
Q1310239,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,component
Q3565868,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,rail transport
Q2684591,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,statement
Q494756,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,data
Q15141321,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,train service
Q271669,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,landform
Q4354683,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,land transport
Q1656682,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,event
Q21162272,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,means
Q101352,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,family name
Q12766313,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,geomorphological unit
Q55983715,0.22857142857142856,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,group of organisms known by one particular common name
Q41796,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,sentence
Q36161,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,set
Q35145263,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,natural geographic object
Q2695280,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,technique
Q1371037,0.34285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.0,institute of technology
Q813912,0.2857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714,condition
Q774228,0.3142857142857143,0.05714285714285714,0.0,0.0,0.05714285714285714,requirement
Q494823,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,data format
Q483247,0.22857142857142856,0.05714285714285714,0.0,0.08571428571428572,0.05714285714285714,phenomenon
Q4184950,0.3142857142857143,0.05714285714285714,0.0,0.0,0.05714285714285714,regularity
Q3505845,0.2857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714,state
Q317623,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,technical standard
Q42848,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.05714285714285714,data
Q41176,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.08571428571428572,building
Q23002054,0.17142857142857143,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.08571428571428572,private not-for-profit educational institution
Q2101564,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,specification
Q188889,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,code
Q1783551,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,data conversion
Q17164790,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,sign
Q16512470,0.3142857142857143,0.05714285714285714,0.0,0.0,0.05714285714285714,rule
Q191067,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,article
Q161243,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,dependent territory
Q1151067,0.3142857142857143,0.05714285714285714,0.0,0.0,0.05714285714285714,rule
Q133156,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,colony
Q23002042,0.17142857142857143,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.08571428571428572,private educational institution
Q5633421,0.2,0.05714285714285714,0.0,0.05714285714285714,0.11428571428571428,scientific journal
Q7590,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,transport
Q223393,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,literary genre
Q79782,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,motion
Q42213,0.3142857142857143,0.05714285714285714,0.0,0.02857142857142857,0.02857142857142857,work
Q1047113,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,specialty
Q11862829,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,academic discipline
Q15916540,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,semantic unit
Q3354606,0.3142857142857143,0.05714285714285714,0.0,0.02857142857142857,0.02857142857142857,Transfer operator
Q1437361,0.2,0.05714285714285714,0.02857142857142857,0.0,0.14285714285714285,form
Q13027888,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,baseball team
Q213016,0.3142857142857143,0.05714285714285714,0.0,0.02857142857142857,0.02857142857142857,thermodynamic process
Q28314507,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,recurring
Q39725049,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,type of publication
Q6486703,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,Language arts
Q7725310,0.2857142857142857,0.05714285714285714,0.0,0.0,0.08571428571428572,series of creative works
Q2217301,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,serial
Q8242,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,literature
Q1002697,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,periodical literature
Q17008256,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,collection
Q15211908,0.3142857142857143,0.05714285714285714,0.0,0.02857142857142857,0.02857142857142857,energy transfer
Q19829125,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.11428571428571428,absence
Q12774754,0.3142857142857143,0.05714285714285714,0.0,0.02857142857142857,0.02857142857142857,
Q16877783,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,meaning
Q4897819,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.11428571428571428,role
Q28083137,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,football team
Q494230,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,medical school
Q18336849,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,item with given name property
Q17376908,0.34285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.0,languoid
Q2097994,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.14285714285714285,municipal corporation
Q15632617,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,fictional human
Q79007,0.34285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.0,street
Q7551384,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.17142857142857143,social space
Q15944511,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,association football team
Q1352230,0.34285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.0,territory of the United States
Q3257686,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.0,0.14285714285714285,locality
Q3327870,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.0,0.14285714285714285,municipal corporation in the United States
Q294440,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.17142857142857143,public space
Q515,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.0,0.14285714285714285,city
Q327245,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.2,team
Q28923954,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,languoid class
Q6501447,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.14285714285714285,local government
Q7248094,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,professional school
Q702492,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.0,0.14285714285714285,urban area
Q7188,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.14285714285714285,government
Q7210356,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.14285714285714285,political organisation
Q11796413,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,decoration
Q15284,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.14285714285714285,municipality
Q15253706,0.22857142857142856,0.05714285714285714,0.08571428571428572,0.0,0.05714285714285714,like a city
Q476300,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,competition
Q95074,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,fictional character
Q30017383,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,fictional organism
Q28020127,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,fictional humanoid
Q476028,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,association football club
Q7512598,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,sign system
Q3622126,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,conceptual system
Q2001982,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,notation
Q10876391,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,Wikipedia language edition
Q23807345,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,competition
Q1093829,0.22857142857142856,0.05714285714285714,0.08571428571428572,0.0,0.05714285714285714,city of the United States
Q18608583,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,recurring sporting event
Q15275719,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,recurring event
Q13406554,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,sport competition
Q12044624,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,periodic process
Q1777138,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,race track
Q2593744,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,fictional creature
Q685935,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,trade magazine
Q737498,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,academic journal
Q7930989,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.0,0.14285714285714285,city/town
Q13360155,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,county or county-equivalent
Q740752,0.3142857142857143,0.05714285714285714,0.0,0.05714285714285714,0.0,transport company
Q28575,0.3142857142857143,0.05714285714285714,0.0,0.0,0.05714285714285714,county
Q637846,0.2857142857142857,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,upper house
Q61788060,0.2,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.08571428571428572,human activity
Q62078547,0.2571428571428571,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,public research university
Q1321960,0.34285714285714286,0.05714285714285714,0.0,0.0,0.02857142857142857,law school
Q13393265,0.2,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.0,basketball team
Q17737,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.22857142857142856,theory
Q17361443,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,administrative territorial entity of a state of the United States
Q47168,0.3142857142857143,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,county of the United States
Q4026292,0.11428571428571428,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.17142857142857143,action
Q193544,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.22857142857142856,music theory
Q5915039,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.2571428571428571,inconstancy
Q20202269,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.22857142857142856,music term
Q12973014,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.2,sports team
Q20937557,0.0,0.05714285714285714,0.0,0.05714285714285714,0.3142857142857143,series
Q15891112,0.2857142857142857,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,upper house of U.S. state legislature
Q1150070,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.2571428571428571,change
Q214339,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.11428571428571428,role
Q2352616,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,catalog
Q108163,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,proposition
Q21522864,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.2,class or metaclass of Wikidata ontology
Q4164871,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.11428571428571428,position
Q16710795,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,specialized higher education institution
Q28737012,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,museum of culture
Q13220391,0.37142857142857144,0.05714285714285714,0.0,0.0,0.0,graduate school
Q207694,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,art museum
Q2367225,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.14285714285714285,university and college sports club
Q1685451,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.14285714285714285,student society
Q875538,0.34285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.0,public university
Q1799794,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.0,0.08571428571428572,administrative territorial entity of a specific level
Q22294683,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,intraspecies interaction between organisms
Q30241068,0.4,0.02857142857142857,0.0,0.0,0.0,observable entity
Q23009552,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,exchange
Q591041,0.3142857142857143,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,scholarly publication
Q55915575,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,scholarly work
Q213051,0.3142857142857143,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,non-fiction
Q13442814,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,scholarly article
Q28733284,0.4,0.02857142857142857,0.0,0.0,0.0,scalar magnitude
Q23009675,0.2857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,gifting
Q24862,0.4,0.02857142857142857,0.0,0.0,0.0,short film
Q190752,0.34285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,supreme court
Q1924397,0.4,0.02857142857142857,0.0,0.0,0.0,measurement technique
Q11826511,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,scientific work
Q2990593,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,animal behavior
Q41487,0.34285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,court
Q36253,0.4,0.02857142857142857,0.0,0.0,0.0,length
Q322481,0.4,0.02857142857142857,0.0,0.0,0.0,size
Q2570643,0.3142857142857143,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,senate
Q4959031,0.34285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,appellate court
Q7603882,0.34285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,state supreme court
Q13414763,0.4,0.02857142857142857,0.0,0.0,0.0,county of Pennsylvania
Q1075106,0.4,0.02857142857142857,0.0,0.0,0.0,state university system
Q8261,0.4,0.02857142857142857,0.0,0.0,0.0,novel
Q86850,0.4,0.02857142857142857,0.0,0.0,0.0,film gauge
Q865746,0.4,0.02857142857142857,0.0,0.0,0.0,metric function
Q921513,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,social organism behavior
Q759853,0.4,0.02857142857142857,0.0,0.0,0.0,film format
Q17156793,0.2857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714,American football team
Q1377182,0.3142857142857143,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,liberal arts college
Q4022,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,river
Q189004,0.3142857142857143,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,college
Q21114848,0.2,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.11428571428571428,magazine genre
Q14897293,0.37142857142857144,0.02857142857142857,0.02857142857142857,0.0,0.0,fictional entity
Q15773317,0.4,0.02857142857142857,0.0,0.0,0.0,television character
Q15773347,0.4,0.02857142857142857,0.0,0.0,0.0,film character
Q6031064,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,information exchange
Q6423319,0.4,0.02857142857142857,0.0,0.0,0.0,knowledge organization system
Q10553309,0.2571428571428571,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,legislative house
